"datetime,symbol,strategy,signal,score,pattern,trend,is_vol,is_extreme,status,code,response"
2025-06-09 14:30:09.151420,EUR_USD,NY-BREAK-RUN-LITE,SELL,2,BULLISH_ENGULFING,NEUTRAL,False,False,SENT,201,{"orderCreateTransaction":{"id":"644" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"644" "requestID":"61381104412481910" "time":"2025-06-09T18:30:09.083391961Z" "type":"LIMIT_ORDER" 
2025-06-09 14:30:11.470164,EUR_USD,BREAKOUT-MOMENTUM-LITE,BUY,1,BULLISH_ENGULFING,NEUTRAL,False,False,IGNORED,0,점수 부족(1/2)
2025-06-09 14:35:04.372740,USD_JPY,RANGE-SCALP-MID-LITE,BUY,1,NEUTRAL,UPTREND,False,False,SENT,201,{"orderCreateTransaction":{"id":"647" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"647" "requestID":"115424301179101772" "time":"2025-06-09T18:35:04.302775833Z" "type":"LIMIT_ORDER"
2025-06-09 14:35:04.680936,USD_JPY,RANGE-SCALP-MID-LITE,SELL,0,NEUTRAL,UPTREND,False,False,SENT,201,{"orderCreateTransaction":{"id":"648" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"648" "requestID":"97409902666542243" "time":"2025-06-09T18:35:04.613655308Z" "type":"LIMIT_ORDER" 
2025-06-09 15:00:03.127257,EUR_USD,BREAKOUT-MOMENTUM-LITE,BUY,0,NEUTRAL,NEUTRAL,False,False,IGNORED,0,점수 부족(0/2)
2025-06-09 15:00:03.280463,EUR_USD,ST-RSI-SNAP-LITE,BUY,1,NEUTRAL,NEUTRAL,False,False,IGNORED,0,점수 부족(1/2)
2025-06-09 15:00:03.939457,EUR_USD,NY-BREAK-RUN-LITE,SELL,1,NEUTRAL,NEUTRAL,False,False,IGNORED,0,점수 부족(1/2)
2025-06-09 15:00:04.512473,EUR_USD,ST-RSI-SNAP-LITE,SELL,1,NEUTRAL,NEUTRAL,False,False,IGNORED,0,점수 부족(1/2)
2025-06-09 15:00:05.532809,EUR_USD,NY-BREAK-RUN-LITE,BUY,1,NEUTRAL,NEUTRAL,False,False,IGNORED,0,점수 부족(1/2)
2025-06-09 15:00:08.201644,USD_JPY,BREAKOUT-MOMENTUM-LITE,SELL,1,BULLISH_ENGULFING,NEUTRAL,False,False,SENT,201,{"orderCreateTransaction":{"id":"650" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"650" "requestID":"115424307484261052" "time":"2025-06-09T19:00:08.133627956Z" "type":"LIMIT_ORDER"
2025-06-09 15:00:10.768823,EUR_USD,BREAKOUT-MOMENTUM-LITE,SELL,0,NEUTRAL,NEUTRAL,False,False,IGNORED,0,점수 부족(0/2)
2025-06-09 15:00:14.234335,USD_JPY,BREAKOUT-MOMENTUM-LITE,BUY,1,BULLISH_ENGULFING,NEUTRAL,False,False,SENT,201,{"orderCreateTransaction":{"id":"652" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"652" "requestID":"61381111980466801" "time":"2025-06-09T19:00:14.168137571Z" "type":"LIMIT_ORDER" 
2025-06-09 15:05:08.163939,USD_JPY,RANGE-SCALP-MID-LITE,SELL,1,BULLISH_ENGULFING,NEUTRAL,False,False,SENT,201,{"orderCreateTransaction":{"id":"656" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"656" "requestID":"61381113213837352" "time":"2025-06-09T19:05:08.096478679Z" "type":"LIMIT_ORDER" 
2025-06-09 15:05:08.536938,USD_JPY,RANGE-SCALP-MID-LITE,BUY,1,BULLISH_ENGULFING,NEUTRAL,False,False,SENT,201,{"orderCreateTransaction":{"id":"658" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"658" "requestID":"115424308742774764" "time":"2025-06-09T19:05:08.454214011Z" "type":"LIMIT_ORDER"
2025-06-09 15:15:07.362857,USD_JPY,ST-RSI-SNAP-LITE,BUY,2,BULLISH_ENGULFING,NEUTRAL,False,False,SENT,201,{"orderCreateTransaction":{"id":"660" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"660" "requestID":"61381115726711292" "time":"2025-06-09T19:15:07.286743334Z" "type":"LIMIT_ORDER" 
2025-06-09 15:15:09.307344,USD_JPY,ST-RSI-SNAP-LITE,SELL,2,BULLISH_ENGULFING,NEUTRAL,False,False,SENT,201,{"orderCreateTransaction":{"id":"661" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"661" "requestID":"115424311263980537" "time":"2025-06-09T19:15:09.232983160Z" "type":"LIMIT_ORDER"
2025-06-09 16:00:11.808775,USD_JPY,BREAKOUT-MOMENTUM-LITE,SELL,144.565,144.465,144.645,DOJI,NEUTRAL,False,False,1,201,{"orderCreateTransaction":{"id":"667" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"667" "requestID":"97409924086339913" "time":"2025-06-09T20:00:11.731621925Z" "type":"MARKET_ORDER" "instrument":"USD_JPY" "units":"-50000" "timeInForce":"FOK" "positionFill":"DEFAULT" "takeProfitOnFill":{"price":"144.465" "timeInForce":"GTC"} "stopLossOnFill":{"price":"144.645" "timeInForce":"GTC" "triggerMode":"TOP_OF_BOOK"} "reason":"CLIENT_ORDER"} "orderFillTransaction":{"id":"668" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"667" "requestID":"97409924086339913" "time":"2025-06-09T20:00:11.731621925Z" "type":"ORDER_FILL" "orderID":"667" "instrument":"USD_JPY" "units":"-50000" "requestedUnits":"-50000" "price":"144.579" "pl":"0.0000" "quotePL":"0" "financing":"0.0000" "baseFinancing":"0" "commission":"0.0000" "accountBalance":"108702.4509" "gainQuoteHomeConversionFactor":"0.006881717471" "lossQuoteHomeConversionFactor":"0.006950880461" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"2.4207" "fullVWAP":"144.579" "reason":"MARKET_ORDER" "tradeOpened":{"price":"144.579" "tradeID":"668" "units":"-50000" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"2.4207" "initialMarginRequired":"2500.0000"} "fullPrice":{"closeoutBid":"144.569" "closeoutAsk":"144.604" "timestamp":"2025-06-09T20:00:11.545456231Z" "bids":[{"price":"144.579" "liquidity":"500000"} {"price":"144.578" "liquidity":"500000"} {"price":"144.577" "liquidity":"2000000"} {"price":"144.575" "liquidity":"2000000"} {"price":"144.573" "liquidity":"5000000"} {"price":"144.571" "liquidity":"10000000"} {"price":"144.569" "liquidity":"10000000"}] "asks":[{"price":"144.593" "liquidity":"500000"} {"price":"144.595" "liquidity":"2500000"} {"price":"144.597" "liquidity":"2000000"} {"price":"144.600" "liquidity":"5000000"} {"price":"144.602" "liquidity":"10000000"} {"price":"144.604" "liquidity":"10000000"}]} "homeConversionFactors":{"gainQuoteHome":{"factor":"0.00688171747149"} "lossQuoteHome":{"factor":"0.00695088046115"} "gainBaseHome":{"factor":"1"} "lossBaseHome":{"factor":"1"}}} "relatedTransactionIDs":["667" "668" "669" "670"] "lastTransactionID":"670"}
2025-06-09 16:00:12.132550,USD_JPY,BREAKOUT-MOMENTUM-LITE,BUY,144.565,144.665,144.485,DOJI,NEUTRAL,False,False,1,201,{"orderCreateTransaction":{"id":"671" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"671" "requestID":"61381127074459644" "time":"2025-06-09T20:00:12.054488205Z" "type":"MARKET_ORDER" "instrument":"USD_JPY" "units":"50000" "timeInForce":"FOK" "positionFill":"DEFAULT" "takeProfitOnFill":{"price":"144.665" "timeInForce":"GTC"} "stopLossOnFill":{"price":"144.485" "timeInForce":"GTC" "triggerMode":"TOP_OF_BOOK"} "reason":"CLIENT_ORDER"} "orderFillTransaction":{"id":"672" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"671" "requestID":"61381127074459644" "time":"2025-06-09T20:00:12.054488205Z" "type":"ORDER_FILL" "orderID":"671" "instrument":"USD_JPY" "units":"50000" "requestedUnits":"50000" "price":"144.593" "pl":"-4.8656" "quotePL":"-700.000" "financing":"0.0000" "baseFinancing":"0.00000000000000" "commission":"0.0000" "accountBalance":"108697.5853" "gainQuoteHomeConversionFactor":"0.006881717471" "lossQuoteHomeConversionFactor":"0.006950880461" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"2.4207" "fullVWAP":"144.593" "reason":"MARKET_ORDER" "tradesClosed":[{"tradeID":"668" "units":"50000" "realizedPL":"-4.8656" "financing":"0.0000" "baseFinancing":"0.00000000000000" "price":"144.593" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"2.4207"}] "fullPrice":{"closeoutBid":"144.569" "closeoutAsk":"144.604" "timestamp":"2025-06-09T20:00:11.545456231Z" "bids":[{"price":"144.579" "liquidity":"450000"} {"price":"144.578" "liquidity":"500000"} {"price":"144.577" "liquidity":"2000000"} {"price":"144.575" "liquidity":"2000000"} {"price":"144.573" "liquidity":"5000000"} {"price":"144.571" "liquidity":"10000000"} {"price":"144.569" "liquidity":"10000000"}] "asks":[{"price":"144.593" "liquidity":"500000"} {"price":"144.595" "liquidity":"2500000"} {"price":"144.597" "liquidity":"2000000"} {"price":"144.600" "liquidity":"5000000"} {"price":"144.602" "liquidity":"10000000"} {"price":"144.604" "liquidity":"10000000"}]} "homeConversionFactors":{"gainQuoteHome":{"factor":"0.00688171747149"} "lossQuoteHome":{"factor":"0.00695088046115"} "gainBaseHome":{"factor":"1"} "lossBaseHome":{"factor":"1"}}} "relatedTransactionIDs":["671" "672" "673" "674"] "lastTransactionID":"674"}
2025-06-09 17:10:05.859325,USD_JPY,RANGE-SCALP-MID-LITE,BUY,144.547,144.617,144.477,NEUTRAL,NEUTRAL,False,False,0,201,{"orderCreateTransaction":{"id":"685" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"685" "requestID":"79395543169677936" "time":"2025-06-09T21:10:05.776011538Z" "type":"MARKET_ORDER" "instrument":"USD_JPY" "units":"50000" "timeInForce":"FOK" "positionFill":"DEFAULT" "takeProfitOnFill":{"price":"144.617" "timeInForce":"GTC"} "stopLossOnFill":{"price":"144.477" "timeInForce":"GTC" "triggerMode":"TOP_OF_BOOK"} "reason":"CLIENT_ORDER"} "orderFillTransaction":{"id":"686" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"685" "requestID":"79395543169677936" "time":"2025-06-09T21:10:05.776011538Z" "type":"ORDER_FILL" "orderID":"685" "instrument":"USD_JPY" "units":"50000" "requestedUnits":"50000" "price":"144.596" "pl":"0.0000" "quotePL":"0" "financing":"0.0000" "baseFinancing":"0" "commission":"0.0000" "accountBalance":"108692.2080" "gainQuoteHomeConversionFactor":"0.006883622646" "lossQuoteHomeConversionFactor":"0.006952804784" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"17.2955" "fullVWAP":"144.596" "reason":"MARKET_ORDER" "tradeOpened":{"price":"144.596" "tradeID":"686" "units":"50000" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"17.2955" "initialMarginRequired":"2500.0000"} "fullPrice":{"closeoutBid":"144.486" "closeoutAsk":"144.607" "timestamp":"2025-06-09T21:10:02.193956778Z" "bids":[{"price":"144.496" "liquidity":"500000"} {"price":"144.495" "liquidity":"500000"} {"price":"144.494" "liquidity":"2000000"} {"price":"144.492" "liquidity":"2000000"} {"price":"144.490" "liquidity":"5000000"} {"price":"144.488" "liquidity":"10000000"} {"price":"144.486" "liquidity":"10000000"}] "asks":[{"price":"144.596" "liquidity":"500000"} {"price":"144.598" "liquidity":"2500000"} {"price":"144.600" "liquidity":"2000000"} {"price":"144.603" "liquidity":"5000000"} {"price":"144.605" "liquidity":"10000000"} {"price":"144.607" "liquidity":"10000000"}]} "homeConversionFactors":{"gainQuoteHome":{"factor":"0.00688362264646"} "lossQuoteHome":{"factor":"0.00695280478362"} "gainBaseHome":{"factor":"1"} "lossBaseHome":{"factor":"1"}}} "relatedTransactionIDs":["685" "686" "687" "688"] "lastTransactionID":"688"}
2025-06-09 17:10:06.195377,USD_JPY,RANGE-SCALP-MID-LITE,SELL,144.547,144.477,144.617,NEUTRAL,NEUTRAL,False,False,0,201,{"orderCreateTransaction":{"id":"689" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"689" "requestID":"115424340192861187" "time":"2025-06-09T21:10:06.112526311Z" "type":"MARKET_ORDER" "instrument":"USD_JPY" "units":"-50000" "timeInForce":"FOK" "positionFill":"DEFAULT" "takeProfitOnFill":{"price":"144.477" "timeInForce":"GTC"} "stopLossOnFill":{"price":"144.617" "timeInForce":"GTC" "triggerMode":"TOP_OF_BOOK"} "reason":"CLIENT_ORDER"} "orderFillTransaction":{"id":"690" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"689" "requestID":"115424340192861187" "time":"2025-06-09T21:10:06.112526311Z" "type":"ORDER_FILL" "orderID":"689" "instrument":"USD_JPY" "units":"-50000" "requestedUnits":"-50000" "price":"144.496" "pl":"-34.7640" "quotePL":"-5000.000" "financing":"0.0000" "baseFinancing":"0.00000000000000" "commission":"0.0000" "accountBalance":"108657.4440" "gainQuoteHomeConversionFactor":"0.006883622646" "lossQuoteHomeConversionFactor":"0.006952804784" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"17.2955" "fullVWAP":"144.496" "reason":"MARKET_ORDER" "tradesClosed":[{"tradeID":"686" "units":"-50000" "realizedPL":"-34.7640" "financing":"0.0000" "baseFinancing":"0.00000000000000" "price":"144.496" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"17.2955"}] "fullPrice":{"closeoutBid":"144.486" "closeoutAsk":"144.607" "timestamp":"2025-06-09T21:10:02.193956778Z" "bids":[{"price":"144.496" "liquidity":"500000"} {"price":"144.495" "liquidity":"500000"} {"price":"144.494" "liquidity":"2000000"} {"price":"144.492" "liquidity":"2000000"} {"price":"144.490" "liquidity":"5000000"} {"price":"144.488" "liquidity":"10000000"} {"price":"144.486" "liquidity":"10000000"}] "asks":[{"price":"144.596" "liquidity":"450000"} {"price":"144.598" "liquidity":"2500000"} {"price":"144.600" "liquidity":"2000000"} {"price":"144.603" "liquidity":"5000000"} {"price":"144.605" "liquidity":"10000000"} {"price":"144.607" "liquidity":"10000000"}]} "homeConversionFactors":{"gainQuoteHome":{"factor":"0.00688362264646"} "lossQuoteHome":{"factor":"0.00695280478362"} "gainBaseHome":{"factor":"1"} "lossBaseHome":{"factor":"1"}}} "relatedTransactionIDs":["689" "690" "691" "692"] "lastTransactionID":"692"}
2025-06-09 18:10:06.821672,USD_JPY,RANGE-SCALP-MID-LITE,SELL,144.592,144.522,144.662,DOJI,NEUTRAL,False,False,0,201,{"orderCreateTransaction":{"id":"693" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"693" "requestID":"115424355290381749" "time":"2025-06-09T22:10:06.718732167Z" "type":"MARKET_ORDER" "instrument":"USD_JPY" "units":"-50000" "timeInForce":"FOK" "positionFill":"DEFAULT" "takeProfitOnFill":{"price":"144.522" "timeInForce":"GTC"} "stopLossOnFill":{"price":"144.662" "timeInForce":"GTC" "triggerMode":"TOP_OF_BOOK"} "reason":"CLIENT_ORDER"} "orderFillTransaction":{"id":"694" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"693" "requestID":"115424355290381749" "time":"2025-06-09T22:10:06.718732167Z" "type":"ORDER_FILL" "orderID":"693" "instrument":"USD_JPY" "units":"-50000" "requestedUnits":"-50000" "price":"144.584" "pl":"0.0000" "quotePL":"0" "financing":"0.0000" "baseFinancing":"0" "commission":"0.0000" "accountBalance":"108657.4440" "gainQuoteHomeConversionFactor":"0.006881312949" "lossQuoteHomeConversionFactor":"0.006950471873" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"3.6308" "fullVWAP":"144.584" "reason":"MARKET_ORDER" "tradeOpened":{"price":"144.584" "tradeID":"694" "units":"-50000" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"3.6308" "initialMarginRequired":"2500.0000"} "fullPrice":{"closeoutBid":"144.574" "closeoutAsk":"144.616" "timestamp":"2025-06-09T22:10:05.017449289Z" "bids":[{"price":"144.584" "liquidity":"500000"} {"price":"144.583" "liquidity":"500000"} {"price":"144.582" "liquidity":"2000000"} {"price":"144.580" "liquidity":"2000000"} {"price":"144.578" "liquidity":"5000000"} {"price":"144.576" "liquidity":"10000000"} {"price":"144.574" "liquidity":"10000000"}] "asks":[{"price":"144.605" "liquidity":"500000"} {"price":"144.607" "liquidity":"2500000"} {"price":"144.609" "liquidity":"2000000"} {"price":"144.612" "liquidity":"5000000"} {"price":"144.614" "liquidity":"10000000"} {"price":"144.616" "liquidity":"10000000"}]} "homeConversionFactors":{"gainQuoteHome":{"factor":"0.00688131294929"} "lossQuoteHome":{"factor":"0.00695047187341"} "gainBaseHome":{"factor":"1"} "lossBaseHome":{"factor":"1"}}} "relatedTransactionIDs":["693" "694" "695" "696"] "lastTransactionID":"696"}
2025-06-09 18:10:07.109773,USD_JPY,RANGE-SCALP-MID-LITE,BUY,144.592,144.662,144.522,DOJI,NEUTRAL,False,False,0,201,{"orderCreateTransaction":{"id":"697" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"697" "requestID":"97409956786107703" "time":"2025-06-09T22:10:07.058172995Z" "type":"MARKET_ORDER" "instrument":"USD_JPY" "units":"50000" "timeInForce":"FOK" "positionFill":"DEFAULT" "takeProfitOnFill":{"price":"144.662" "timeInForce":"GTC"} "stopLossOnFill":{"price":"144.522" "timeInForce":"GTC" "triggerMode":"TOP_OF_BOOK"} "reason":"CLIENT_ORDER"} "orderFillTransaction":{"id":"698" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"697" "requestID":"97409956786107703" "time":"2025-06-09T22:10:07.058172995Z" "type":"ORDER_FILL" "orderID":"697" "instrument":"USD_JPY" "units":"50000" "requestedUnits":"50000" "price":"144.605" "pl":"-7.2980" "quotePL":"-1050.000" "financing":"0.0000" "baseFinancing":"0.00000000000000" "commission":"0.0000" "accountBalance":"108650.1460" "gainQuoteHomeConversionFactor":"0.006881312949" "lossQuoteHomeConversionFactor":"0.006950471873" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"3.6308" "fullVWAP":"144.605" "reason":"MARKET_ORDER" "tradesClosed":[{"tradeID":"694" "units":"50000" "realizedPL":"-7.2980" "financing":"0.0000" "baseFinancing":"0.00000000000000" "price":"144.605" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"3.6308"}] "fullPrice":{"closeoutBid":"144.574" "closeoutAsk":"144.616" "timestamp":"2025-06-09T22:10:05.017449289Z" "bids":[{"price":"144.584" "liquidity":"450000"} {"price":"144.583" "liquidity":"500000"} {"price":"144.582" "liquidity":"2000000"} {"price":"144.580" "liquidity":"2000000"} {"price":"144.578" "liquidity":"5000000"} {"price":"144.576" "liquidity":"10000000"} {"price":"144.574" "liquidity":"10000000"}] "asks":[{"price":"144.605" "liquidity":"500000"} {"price":"144.607" "liquidity":"2500000"} {"price":"144.609" "liquidity":"2000000"} {"price":"144.612" "liquidity":"5000000"} {"price":"144.614" "liquidity":"10000000"} {"price":"144.616" "liquidity":"10000000"}]} "homeConversionFactors":{"gainQuoteHome":{"factor":"0.00688131294929"} "lossQuoteHome":{"factor":"0.00695047187341"} "gainBaseHome":{"factor":"1"} "lossBaseHome":{"factor":"1"}}} "relatedTransactionIDs":["697" "698" "699" "700"] "lastTransactionID":"700"}
2025-06-09 19:25:03.583116,USD_JPY,RANGE-SCALP-MID-LITE,BUY,144.534,144.604,144.464,DOJI,UPTREND,False,False,1,201,{"orderCreateTransaction":{"id":"701" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"701" "requestID":"61381178627455836" "time":"2025-06-09T23:25:03.544728651Z" "type":"MARKET_ORDER" "instrument":"USD_JPY" "units":"50000" "timeInForce":"FOK" "positionFill":"DEFAULT" "takeProfitOnFill":{"price":"144.604" "timeInForce":"GTC"} "stopLossOnFill":{"price":"144.464" "timeInForce":"GTC" "triggerMode":"TOP_OF_BOOK"} "reason":"CLIENT_ORDER"} "orderFillTransaction":{"id":"702" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"701" "requestID":"61381178627455836" "time":"2025-06-09T23:25:03.544728651Z" "type":"ORDER_FILL" "orderID":"701" "instrument":"USD_JPY" "units":"50000" "requestedUnits":"50000" "price":"144.542" "pl":"0.0000" "quotePL":"0" "financing":"0.0000" "baseFinancing":"0" "commission":"0.0000" "accountBalance":"108650.1460" "gainQuoteHomeConversionFactor":"0.006884240996" "lossQuoteHomeConversionFactor":"0.006953429348" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"3.1135" "fullVWAP":"144.542" "reason":"MARKET_ORDER" "tradeOpened":{"price":"144.542" "tradeID":"702" "units":"50000" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"3.1135" "initialMarginRequired":"2500.0000"} "fullPrice":{"closeoutBid":"144.514" "closeoutAsk":"144.553" "timestamp":"2025-06-09T23:25:01.396798353Z" "bids":[{"price":"144.524" "liquidity":"500000"} {"price":"144.523" "liquidity":"500000"} {"price":"144.522" "liquidity":"2000000"} {"price":"144.520" "liquidity":"2000000"} {"price":"144.518" "liquidity":"5000000"} {"price":"144.516" "liquidity":"10000000"} {"price":"144.514" "liquidity":"10000000"}] "asks":[{"price":"144.542" "liquidity":"500000"} {"price":"144.544" "liquidity":"2500000"} {"price":"144.546" "liquidity":"2000000"} {"price":"144.549" "liquidity":"5000000"} {"price":"144.551" "liquidity":"10000000"} {"price":"144.553" "liquidity":"10000000"}]} "homeConversionFactors":{"gainQuoteHome":{"factor":"0.00688424099588"} "lossQuoteHome":{"factor":"0.00695342934760"} "gainBaseHome":{"factor":"1"} "lossBaseHome":{"factor":"1"}}} "relatedTransactionIDs":["701" "702" "703" "704"] "lastTransactionID":"704"}
